created_at,favorite_count,id,id_str,in_reply_to_user_id_str,quote_count,reply_count,retweet_count,text,withheld_in_countries,name,location,UID
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,166252256,0,0,0,energy canada usa usa canada saudiarabia sciam losalamosnatlab  ,,BabyAWACS KISS Chris,BabyAWACS  TRULY independent,2181045924
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT DavidLWindt The verdict is still out whether or not the honeybees are substantially impacting the native bees,,Thomas Fester,Zittau Germany,4518716163
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT guardian Fantastic arctic fox animal walks km from Norway to Canada ,,Martin,,107288394
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,TOMORROW Conestogas Student Engagement and CStudentsInc will cohost a Canada Day party at the Doon campus to ce ,,Conestoga College,Kitchener  Cambridge  Waterloo  Guelph  Brantford  Ingersoll,289459240
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,GOPACKGO,,Russ,Wisconsin USA,9.24544E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT IproudCanadian mmccdenier Orkidnut sombill HomeWorldof woodytobiasii WeBldWeBuy RysaAsh anna ravenking newhandle,,dano fretman,,9.55664E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT EdtheSock I was at MitzieHunters CanadaDay event It was nonpartisan nonpolitical There were NO speeches mentioning the Liberal,,Graeme Nishida,,242209509
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT NatStClair A young Arctic fox has walked across the ice from Norways Svalbard islands to northern Canada in an epic journey covering,,,waitingforErica,1.0486E+18
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT sheilawalker  might be a low estimateYYC has a  Dow town vacancy rateAll that space used to be filled granted we have taken,,Lisa,Alberta,1.08572E+18
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT lindsaymwong The reality of being called a bestselling author in Canada is five roommates three parttime jobs to support projects,,Akif Kichloo, Saginaw Michigan,276010227
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,166252256,0,0,0,energy canada usa usa canada saudiarabia sciam losalamosnatlab  ,,bullshitguru,,8.61952E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,1.10E+18,0,0,0,Barry AJackso JoaquinCastrotx RepEscobar RepJudyChu RepPeteAguilar NormaJTorres ,,TerriMeeker,On an island in the NW,2450405498
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,this car commercial has something big playing in the background i luv Canada,,chanelle,n  a  t,2302236024
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,wa nakoy ka jamming pirme bai nilupad namans canada  aayyyVANN,,April Joyce,chixty  my muy,1333405903
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT JustinTrudeau Proud to be Canadian today and every day Happy Canada Day  ,,rod smith,,170137968
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,This is FrenchesqueAs in Dean just to clarifyDominic LeBlancs family friends neighbour win  of  ,,Neil Brodie,,182889119
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT Andromodid VERY  IMPORTANT  ,,Dana,Patriots Way USA,7.08481E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,8.85E+17,0,0,0,angie Es muy caro Air Canada y ni siquiera trae alimentos y bebidas incluidos Por algo un poco ms barato en ,,Sarah Lynn,CDMX,30883598
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,Between the fishing licences and the judgeships things are going pretty well for the friends relatives and neighb ,,Jason Lietaer,,257115140
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT TeamCanada ITS OFFICIALThreetime Olympic goldmedallist Marnie McBean will lead Team Canada  to Tokyo as the Chef de Mis,,carol lord,Vancouver Canada,303992124
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT NaturelsLit Wait for itHiking in Lake Louise Canada This is unreal  ,,shahad,,2943002436
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,Bank of Canada partners with private sector to strengthen cyber security ,,CentralBankingcom,London UK,166186963
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,This is exactly the job of the political cartoonist  pointing out the stupidity and puncturing the posturing and ,,Bosun Arras,Here,7.62635E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT whereismarktuan Toronto Canada  Dallas USA MarkTuan,,Mark Tuan ,,9.32862E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT FaridaN Renowned Congolese pastor Paul Mukendi was found guilty of  charges of sexual assaults in Canada His victim a young woman,,Tolulope AdeleruBalogun,Nigeria,194607562
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT NatStClair A young Arctic fox has walked across the ice from Norways Svalbard islands to northern Canada in an epic journey covering,,cookie madden cookz,Decatur AL,625316512
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,9.16E+17,0,0,0,GlenLandgren CardsFromAttic Canada Day Hangover I dont think I qualify for president though ,,Tyson,,3185218114
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT simminee Okkkkkk Successfully completed my first solo international show for KaboomNation in a country Ive never been before,,John Wicked,Bridge Views,2214870006
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,Many Canadians want to donate blood in Canada but are BANNED due to being gay bi or transgender This is homopho ,,Brian Appel,Victoria British Columbia,9.73491E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT earthvisuals Alberta Canada ,,Alvi ,Barranquilla Colombia,8.45851E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT kaylareadsbook K GIVEAWAYHow to enter RT Follow and Like For extra entry Follow me on Instagram and do what it says there US,,D O N N  ,Canada  WPG,88340941
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT itchfaceclinton IDirtlump barbarastarr smfehir anna ravenking newhandle HappyintheWest UpKeeks angelangulus Alzer,,Mr fehir ambulance chaser ,ONTARIO Open For Business,2367926209
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT chuenchiwamom NewarkTinder Toronto My moose  Canadas son Whats next ,,nanajittang,,1.11447E+18
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT nobyrnelaw As a law professor I have done dozens of interviews with Brunswick News reporters over the past  years I will no longer,,Maurine Karagianis,Victoria BC,17394737
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT llewellynjobs Canada DayYou took my Mom at  years old  Put her and her siblings in residential school You took me away at birt,,Conor Armstrong,South West England,467908070
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT ShawnMendes Happy Canada day I love Canada   ,,Magali Garcia,Villa Gobernador Glvez Argen,8.27263E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,mmmm diabetes in a bottle ILOVEYOUCANADA,,WeAreHive SONS,PARTS UNKNOWN,8.02923E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,Nepotism perhapscdnpoliappointments,,ONB Conservatives,Oakville Ontario,4837277085
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT IranianForum Iranian Canadian Congress ICCongress which is NIACs sister organization in Canada has been handed a resounding humi,,malai,,9.74173E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT Ballislife Happy Canada Day  ,,Blue Rain Mitch,,55160031
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,RT MookKhaimuk      ,,,,8.2291E+17
2019-07-02 15:25,0,1.14608E+18,1.14608E+18,,0,0,0,A successful Canada day weekend with my favourite people ,,Taya Carlson,,4497686968
